STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS
43,Puerto Rico,430085,0,0,1,1,0,1,1,133,SANTA ISABEL (133),960,SANTA ISABEL,4,April,20,20,3,Tuesday,2021,13,1:00pm-1:59pm,11,11,CR-153,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,107,107,18.03530556,18.03530556,-66.36241111,-66.36241111,39,Wall,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430086,0,0,2,2,0,3,3,19,BARRANQUITAS (19),130,BARRANQUITAS,4,April,21,21,4,Wednesday,2021,17,5:00pm-5:59pm,1,1,CR-771,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,49,49,18.22236944,18.22236944,-66.31263611,-66.31263611,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,17,5:00pm-5:59pm,15,15,17,5:00pm-5:59pm,22,22,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430087,0,0,2,2,0,2,2,1,ADJUNTAS (1),10,ADJUNTAS,4,April,22,22,5,Thursday,2021,15,3:00pm-3:59pm,30,30,CR-10,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,463,463,18.17731667,18.17731667,-66.73330556,-66.73330556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,15,3:00pm-3:59pm,35,35,15,3:00pm-3:59pm,40,40,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430088,0,0,1,1,0,1,1,25,CAGUAS (25),170,CAGUAS,4,April,22,22,5,Thursday,2021,23,11:00pm-11:59pm,0,0,CR-172,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,220,220,18.21588333,18.21588333,-66.04911667,-66.04911667,7,Other Non-Collision,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430089,0,0,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,4,April,23,23,6,Friday,2021,21,9:00pm-9:59pm,50,50,CR-3,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,45,45,18.39707222,18.39707222,-66.01037778,-66.01037778,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,21,9:00pm-9:59pm,53,53,22,10:00pm-10:59pm,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430090,1,1,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,4,April,27,27,3,Tuesday,2021,19,7:00pm-7:59pm,17,17,CR-SAN JOSE ST,INT PONCE DE LEON AVE,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.44209722,18.44209722,-66.06309167,-66.06309167,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430091,0,0,2,2,0,4,4,137,TOA BAJA (137),980,TOA BAJA,4,April,29,29,5,Thursday,2021,10,10:00am-10:59am,54,54,CR-165,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,181,181,18.43931389,18.43931389,-66.25090556,-66.25090556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430092,0,0,2,2,0,3,3,39,CIALES (39),270,CIALES,2,February,5,5,6,Friday,2021,16,4:00pm-4:59pm,0,0,CR-6685,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,119,119,18.34383611,18.34383611,-66.47080556,-66.47080556,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430093,0,0,2,2,0,2,2,81,LARES (81),570,LARES,2,February,10,10,4,Wednesday,2021,10,10:00am-10:59am,38,38,CR-129,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,290,290,18.24971944,18.24971944,-66.84411389,-66.84411389,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,2,Rain,0,No,0,Not Applicable,10,10:00am-10:59am,42,42,10,10:00am-10:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430094,0,0,2,2,0,4,4,5,AGUADILLA (5),30,AGUADILLA,2,February,20,20,7,Saturday,2021,22,10:00pm-10:59pm,0,0,I-2,INT PR 459,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.44425,18.44425,-67.14213056,-67.14213056,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430095,1,1,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,1,January,22,22,6,Friday,2021,5,5:00am-5:59am,15,15,CR-FERNANDEZ JUNCOS AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,23,23,18.46522222,18.46522222,-66.10666111,-66.10666111,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430096,1,1,1,1,0,1,1,21,BAYAMON (21),140,BAYAMON,3,March,9,9,3,Tuesday,2021,13,1:00pm-1:59pm,43,43,CR-2,INT COMERIO ST,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.39647222,18.39647222,-66.16052222,-66.16052222,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,13,1:00pm-1:59pm,40,40,13,1:00pm-1:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430097,1,1,1,1,0,1,1,21,BAYAMON (21),140,BAYAMON,3,March,14,14,1,Sunday,2021,23,11:00pm-11:59pm,50,50,CR-167,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,165,165,18.35284722,18.35284722,-66.18883611,-66.18883611,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430098,0,0,2,2,0,2,2,127,SAN JUAN (127),930,SAN JUAN,3,March,14,14,1,Sunday,2021,23,11:00pm-11:59pm,50,50,CR-3,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.38132778,18.38132778,-66.03293889,-66.03293889,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430099,0,0,1,1,0,2,2,19,BARRANQUITAS (19),130,BARRANQUITAS,4,April,2,2,6,Friday,2021,19,7:00pm-7:59pm,0,0,CR-771,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,27,27,18.20577222,18.20577222,-66.30913611,-66.30913611,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430100,1,1,1,1,0,1,1,85,LAS PIEDRAS (85),590,LAS PIEDRAS,4,April,29,29,5,Thursday,2021,0,0:00am-0:59am,33,33,CR-30,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,201,201,18.18288889,18.18288889,-65.88554722,-65.88554722,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,0,0:00am-0:59am,33,33,0,0:00am-0:59am,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430101,0,0,1,1,0,2,2,31,CAROLINA (31),200,CAROLINA,5,May,1,1,7,Saturday,2021,7,7:00am-7:59am,15,15,CR-187,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,7,7,18.44077222,18.44077222,-66.01575278,-66.01575278,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,7,7:00am-7:59am,15,15,7,7:00am-7:59am,25,25,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430102,0,0,2,2,0,3,3,33,CATANO (33),220,CATANO,5,May,3,3,2,Monday,2021,1,1:00am-1:59am,40,40,CR-5,,4,County Road,1,Rural,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,27,27,18.43561389,18.43561389,-66.1313,-66.1313,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430103,0,0,3,3,0,3,3,21,BAYAMON (21),140,BAYAMON,5,May,6,6,5,Thursday,2021,4,4:00am-4:59am,19,19,CR-29,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,17,17,18.40518611,18.40518611,-66.16803889,-66.16803889,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,4,Dawn,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430104,0,0,3,3,0,3,3,21,BAYAMON (21),140,BAYAMON,5,May,7,7,6,Friday,2021,15,3:00pm-3:59pm,0,0,CR-167,INT 25 ST,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,157,157,18.35059722,18.35059722,-66.18839167,-66.18839167,12,Motor Vehicle In-Transport,2,Front-to-Front,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430105,0,0,1,1,0,1,1,101,MOROVIS (101),680,MOROVIS,5,May,7,7,6,Friday,2021,21,9:00pm-9:59pm,42,42,CR-155,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,54,54,18.31441667,18.31441667,-66.40856111,-66.40856111,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,2,Dark - Not Lighted,2,Rain,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430106,0,0,2,2,0,4,4,127,SAN JUAN (127),930,SAN JUAN,5,May,8,8,7,Saturday,2021,7,7:00am-7:59am,54,54,CR-CESAR GONZALEZ AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,20,20,18.42978056,18.42978056,-66.06814722,-66.06814722,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430107,0,0,2,2,0,2,2,61,GUAYNABO (61),450,GUAYNABO,5,May,8,8,7,Saturday,2021,19,7:00pm-7:59pm,55,55,CR-834,,4,County Road,1,Rural,6,Minor Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,250,250,18.316525,18.316525,-66.098075,-66.098075,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430108,0,0,3,3,0,3,3,127,SAN JUAN (127),930,SAN JUAN,5,May,12,12,4,Wednesday,2021,20,8:00pm-8:59pm,0,0,CR-EDUARDO CONDE AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.4355,18.4355,-66.04154167,-66.04154167,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430109,1,1,1,1,0,1,1,91,MANATI (91),620,MANATI,5,May,14,14,6,Friday,2021,5,5:00am-5:59am,10,10,CR-2,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,447,447,18.43928889,18.43928889,-66.44235,-66.44235,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,5,5:00am-5:59am,20,20,5,5:00am-5:59am,32,32,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430110,0,0,1,1,0,1,1,105,NARANJITO (105),700,NARANJITO,5,May,14,14,6,Friday,2021,20,8:00pm-8:59pm,40,40,CR-811,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,12,12,18.28680833,18.28680833,-66.27513333,-66.27513333,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,5,Outside Trafficway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,20,8:00pm-8:59pm,41,41,20,8:00pm-8:59pm,47,47,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430111,0,0,2,2,0,4,4,25,CAGUAS (25),170,CAGUAS,5,May,14,14,6,Friday,2021,22,10:00pm-10:59pm,30,30,CR-JOSE GARRIDO AVE,INT REGIMIENTO AVE,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,18.24223056,18.24223056,-66.06184444,-66.06184444,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,22,10:00pm-10:59pm,35,35,22,10:00pm-10:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430112,2,2,1,1,0,1,1,5,AGUADILLA (5),30,AGUADILLA,5,May,15,15,7,Saturday,2021,19,7:00pm-7:59pm,2,2,CR-VICTORIA AVE,,4,County Road,2,Urban,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,57,57,18.41908333,18.41908333,-67.154125,-67.154125,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,19,7:00pm-7:59pm,2,2,19,7:00pm-7:59pm,20,20,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430113,1,1,1,1,0,1,1,69,HUMACAO (69),500,HUMACAO,5,May,15,15,7,Saturday,2021,22,10:00pm-10:59pm,35,35,CR-3,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,748,748,18.15037778,18.15037778,-65.776775,-65.776775,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430114,1,1,1,1,0,1,1,121,SABANA GRANDE (121),860,SABANA GRANDE,5,May,16,16,1,Sunday,2021,13,1:00pm-1:59pm,43,43,CR-121,,4,County Road,1,Rural,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,44,44,18.04377778,18.04377778,-66.94917222,-66.94917222,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430115,1,1,1,1,0,1,1,71,ISABELA (71),510,ISABELA,5,May,17,17,2,Monday,2021,5,5:00am-5:59am,37,37,I-2,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1129,1129,18.46806667,18.46806667,-67.03241667,-67.03241667,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430116,1,1,1,1,0,2,2,113,PONCE (113),760,PONCE,5,May,20,20,5,Thursday,2021,21,9:00pm-9:59pm,12,12,CR-14,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,47,47,18.036725,18.036725,-66.58588889,-66.58588889,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430117,0,0,2,2,0,2,2,17,BARCELONETA (17),120,BARCELONETA,5,May,20,20,5,Thursday,2021,21,9:00pm-9:59pm,41,41,CR-140,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,591,591,18.40295278,18.40295278,-66.57812222,-66.57812222,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430118,0,0,1,1,0,1,1,57,GUAYAMA (57),430,GUAYAMA,5,May,21,21,6,Friday,2021,0,0:00am-0:59am,18,18,CR-3,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1333,1333,17.98075,17.98075,-66.08425556,-66.08425556,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,3,Dark - Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430119,0,0,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,5,May,22,22,7,Saturday,2021,17,5:00pm-5:59pm,20,20,CR-8,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,15,15,18.412725,18.412725,-66.01383889,-66.01383889,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,6,Off Roadway-Location Unknown,0,None,1,Daylight,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430120,0,0,2,2,0,3,3,139,TRUJILLO ALTO (139),990,TRUJILLO ALTO,5,May,23,23,1,Sunday,2021,21,9:00pm-9:59pm,48,48,CR-850,INT PR 199,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,0,None,18.36341111,18.36341111,-66.02247778,-66.02247778,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,3,T-Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
43,Puerto Rico,430121,1,1,1,1,0,1,1,127,SAN JUAN (127),930,SAN JUAN,5,May,25,25,3,Tuesday,2021,0,0:00am-0:59am,2,2,CR-MUNOZ RIVERA AVE,,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,23,23,18.39506944,18.39506944,-66.05553333,-66.05553333,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1
